service_id,name,platform,service_type,category,rate_twd,rate_usd,min,max,refill,cancel,dripfeed,currency
678,Telegram 貼文嘔吐表情符號🤮,Telegram,Likes/Reactions,Telegram TG 紙飛機 行銷推廣方案,201.0,6.28125,50,1000000,No,No,No,TWD
651,官方LINE增粉🛡,LINE,Other,LINE行銷服務,16043.0,501.34375,100,3000,Yes,No,No,TWD
597,Threads 粉絲追蹤,Threads,Followers/Subscribers,Threads 行銷推廣方案🔥 Meta熱門新社群,6800.0,212.5,100,100000,No,No,No,TWD
598,Threads 粉絲追蹤*一個月保固,Threads,Followers/Subscribers,Threads 行銷推廣方案🔥 Meta熱門新社群,3490.0,109.0625,100,50000,Yes,No,No,TWD
599,Threads 按讚,Threads,Likes/Reactions,Threads 行銷推廣方案🔥 Meta熱門新社群,3500.0,109.375,50,50000,No,No,No,TWD
781,Threads 韓國人按讚*NEW,Threads,Likes/Reactions,Threads 行銷推廣方案🔥 Meta熱門新社群,4500.0,140.625,50,50000,No,No,No,TWD
782,Threads 日本人按讚*NEW,Threads,Likes/Reactions,Threads 行銷推廣方案🔥 Meta熱門新社群,4500.0,140.625,50,50000,No,No,No,TWD
600,Threads Reshare,Threads,Shares,Threads 行銷推廣方案🔥 Meta熱門新社群,2500.0,78.125,50,50000,No,No,No,TWD
601,Threads 隨機留言,Threads,Comments,Threads 行銷推廣方案🔥 Meta熱門新社群,9000.0,281.25,5,2000,No,No,No,TWD
608,Twitch 粉絲追蹤*30天保固🔥⭐️🛡,Twitch,Followers/Subscribers,Twitch 行銷服務,750.0,23.4375,100,10000,No,No,No,TWD
236,Twitch 粉絲追蹤,Twitch,Followers/Subscribers,Twitch 行銷服務,493.0,15.40625,100,1000,No,No,No,TWD
237,Twitch影片播放/觀看,Twitch,Views/Plays,Twitch 行銷服務,518.0,16.1875,100,999991,No,No,No,TWD
240,Twitch Live Plays 60分鐘,Twitch,Views/Plays,Twitch 行銷服務,4501.0,140.65625,50,10000,No,No,No,TWD
241,Twitch Live Plays 2小時,Twitch,Views/Plays,Twitch 行銷服務,9003.0,281.34375,50,10000,No,No,No,TWD
243,Twitch Live Plays 3小時,Twitch,Views/Plays,Twitch 行銷服務,13503.0,421.96875,50,10000,No,No,No,TWD
235,Spotify Podcast Plays⭐️🔥⚡️,Spotify,Website Traffic,Podcast 洗流量 I 獨家服務🔥,3200.0,100.0,1000,10000000,No,No,No,TWD
484,Spotify Saves,Spotify,Website Traffic,Podcast 洗流量 I 獨家服務🔥,1176.0,36.75,100,9999999,No,No,No,TWD
457,Spotify Plays 音樂播放流量,Spotify,Views/Plays,Podcast 洗流量 I 獨家服務🔥,296.0,9.25,500,20000000,No,No,No,TWD
466,Spotify Plays 音樂播放流量(服務器二),Spotify,Views/Plays,Podcast 洗流量 I 獨家服務🔥,202.0,6.3125,1000,100000000,No,No,No,TWD
357,相關服務 - Spotify 粉絲數*促銷 *穩定永久保固,Spotify,Followers/Subscribers,Podcast 洗流量 I 獨家服務🔥,844.0,26.375,500,9999999,No,No,No,TWD
356,相關服務 - Spotify 粉絲數*促銷(服務器二),Spotify,Followers/Subscribers,Podcast 洗流量 I 獨家服務🔥,739.0,23.09375,50,25000,No,No,No,TWD
406,廣告代操 | 代經營服務,Other,Other,廣告代操 | 代經營服務,30000.0,937.5,1,1,No,No,No,TWD
189,Google地標評價五星 🇹🇼台灣人[在地嚮導],Google,Reviews/Ratings,Google地標/App行銷推廣方案,285000.0,8906.25,1,30,No,No,No,TWD
188,Android 安卓App安裝數,Google,Other,Google地標/App行銷推廣方案,19600.0,612.5,50,300000,Yes,No,No,TWD
432,Pinterest 粉絲追蹤*服務器二*高質量*保固,Pinterest,Followers/Subscribers,Pinterest 行銷服務,750.0,23.4375,100,2000,Yes,No,No,TWD
429,快手 Kwai 粉絲數,Website Traffic,Followers/Subscribers,快手 Kwai 洗流量 I New‼️ 獨家服務🔥,1377.0,43.03125,100,50000,No,No,No,TWD
430,快手 Kwai 按讚數,Website Traffic,Likes/Reactions,快手 Kwai 洗流量 I New‼️ 獨家服務🔥,959.0,29.96875,50,1000000,No,No,No,TWD
64,亞洲貼文讚🛡⭐️🔥,Facebook,Likes/Reactions,【獨家服務】臉書指定特別國家🎯🎯,800.0,25.0,50,10000,Yes,No,No,TWD
62,🌏亞洲粉絲團讚🛡⭐️🔥,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,8600.0,268.75,100,30000,No,No,No,TWD
69,🇻🇳越南貼文讚🛡⭐️,Facebook,Likes/Reactions,【獨家服務】臉書指定特別國家🎯🎯,1800.0,56.25,50,10000,Yes,No,No,TWD
57,🇻🇳越南粉絲團讚🛡⭐️🔥,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,3500.0,109.375,100,20000,Yes,No,No,TWD
628,🇹🇭泰國貼文讚,Facebook,Likes/Reactions,【獨家服務】臉書指定特別國家🎯🎯,4000.0,125.0,50,20000,No,No,No,TWD
58,🇵🇭菲律賓粉絲團讚🛡⭐️,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,3500.0,109.375,100,20000,Yes,No,No,TWD
47,🇰🇷韓國粉絲團讚,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,6000.0,187.5,100,20000,No,No,No,TWD
48,🇯🇵日本粉絲團讚,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,6000.0,187.5,100,20000,No,No,No,TWD
46,🇪🇺歐洲粉絲團讚⭐️,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,8151.0,254.71875,100,4000,No,No,No,TWD
49,🇮🇳印度粉絲團讚,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,4800.0,150.0,100,20000,No,No,No,TWD
50,🇸🇦阿拉伯粉絲團讚,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,3800.0,118.75,100,20000,No,No,No,TWD
51,🇺🇸美國粉絲團讚,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,4500.0,140.625,100,20000,No,No,No,TWD
52,🇧🇪比利時粉絲團讚,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,3500.0,109.375,100,20000,No,No,No,TWD
53,🇫🇷法國粉絲團讚,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,3800.0,118.75,100,20000,No,No,No,TWD
54,🇮🇹義大利粉絲團讚,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,3800.0,118.75,100,20000,No,No,No,TWD
56,🇳🇱荷蘭粉絲團讚,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,3000.0,93.75,500,10000,No,No,No,TWD
55,🇲🇲緬甸粉絲團讚,Facebook,Followers/Subscribers,【獨家服務】臉書指定特別國家🎯🎯,3500.0,109.375,100,10000,No,No,No,TWD
131,🇰🇷韓國讚🔥⭐️,Instagram,Likes/Reactions,【獨家服務】Instagram指定特別國家🎯🎯,901.0,28.15625,1,1000,No,No,No,TWD
132,🇰🇷韓國粉絲數*促銷🔥⭐️🎊,Instagram,Followers/Subscribers,【獨家服務】Instagram指定特別國家🎯🎯,5729.0,179.03125,1,1000,No,No,No,TWD
122,🇰🇷韓國人影片自動觀看🔥⚡️,Instagram,Views/Plays,【獨家服務】Instagram指定特別國家🎯🎯,66.0,2.0625,100,100000000,No,No,No,TWD
627,🇹🇭泰國粉絲數,Instagram,Followers/Subscribers,【獨家服務】Instagram指定特別國家🎯🎯,9000.0,281.25,100,5000,Yes,No,No,TWD
626,🇹🇭泰國讚,Instagram,Likes/Reactions,【獨家服務】Instagram指定特別國家🎯🎯,5500.0,171.875,50,4000,Yes,No,No,TWD
158,🇺🇸美國讚⭐️🔥,Instagram,Likes/Reactions,【獨家服務】Instagram指定特別國家🎯🎯,495.0,15.46875,10,100000,No,No,No,TWD
135,🇮🇹義大利讚,Instagram,Likes/Reactions,【獨家服務】Instagram指定特別國家🎯🎯,2355.0,73.59375,10,4000,No,Yes,No,TWD
134,🇮🇹義大利粉絲數,Instagram,Followers/Subscribers,【獨家服務】Instagram指定特別國家🎯🎯,4717.0,147.40625,10,2000,No,Yes,No,TWD
129,🇷🇺俄羅斯粉絲,Instagram,Followers/Subscribers,【獨家服務】Instagram指定特別國家🎯🎯,783.0,24.46875,10,100000,No,No,No,TWD
247,Soundcloud 行銷服務,SoundCloud,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
282,Spotify 行銷服務,Spotify,Other,其他社群服務❤️,3999.0,124.96875,1000,1000,No,No,No,TWD
248,LinkedIn 行銷服務,LinkedIn,Other,其他社群服務❤️,4983.0,155.71875,100,10000,No,No,No,TWD
252,Vimeo 行銷服務,Vimeo,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
249,Likee 行銷服務,Other,Likes/Reactions,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
260,Reverbnation 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
259,Shazaam 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
255,Dailymotion 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
250,Mixcloud 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
251,VK 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
253,Periscope 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
254,Vine 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
257,Kiwi 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
256,Tumblr 行銷服務,Tumblr,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
258,Radiojavan 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
261,Datpiff 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
262,Audiomack 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
263,Tidal 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
264,Reddit 行銷服務,Reddit,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
265,Coub 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
266,Quora.com 行銷服務,Quora,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
267,Yandex Zen 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
268,OK.ru 行銷服務,Other,Other,其他社群服務❤️,9999.0,312.46875,1000,1000,No,No,No,TWD
727,Instagram廣告人流曝光服務-台灣地區-高質量客群,Instagram,Other,其他社群服務❤️,900.0,28.125,100,50000,No,No,No,TWD
63,客訂/批量下單用,Other,Other,Other,1000.0,31.25,1,9999999,No,No,No,TWD
393,推特粉絲數 - 代理商下單用,Other,Followers/Subscribers,Other,0.001,3.1e-05,100,90000,No,No,No,TWD
603,Instagram廣告投放-客訂,Instagram,Other,Other,3000.0,93.75,100,50000,No,No,No,TWD
604,Facebook廣告投放-客訂,Facebook,Other,Other,3000.0,93.75,50,300000,No,No,No,TWD
624,Youtube廣告投放-觀眾瀏覽導向,YouTube,Other,Other,0.0001,3e-06,900,2147483647,No,No,No,TWD
625,Facebook投放-台灣粉絲流量提升導向,Facebook,Followers/Subscribers,Other,0.0001,3e-06,100,50000,No,No,No,TWD
